framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4,8,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.026972800493240356
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,4,8,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.26026239395141604
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,4,8,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2572767972946167
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4,8,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.027142399549484254
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4,8,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.025040000677108765
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,8,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.24798400402069093
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,8,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.031043198704719544
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,8,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2517568111419678
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,8,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.027481600642204285
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,8,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.25147199630737305
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,8,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.03123520016670227
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,8,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.24619200229644775
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,8,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0290367990732193
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,8,16,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.25216639041900635
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,8,16,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.031097599864006044
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,8,16,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2527967929840088
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,8,16,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.02717440128326416
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,8,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2659199953079224
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,8,16,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.25579841136932374
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,8,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.02709760069847107
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,8,16,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.02712000012397766
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,16,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.24725759029388428
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,16,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.033228799700737
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,16,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2502111911773682
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,16,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.02905920147895813
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,16,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2603327989578247
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,16,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.033190399408340454
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,16,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.24820480346679688
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,16,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.02935360074043274
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,16,32,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2515455961227417
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,16,32,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.03182719945907593
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,16,32,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2493504047393799
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,16,32,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.02900480031967163
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,16,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.25702080726623533
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,16,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2621407985687256
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,16,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.02876800000667572
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,16,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.029071998596191407
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,32,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.24450879096984862
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,32,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.037231999635696414
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,32,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.24844799041748047
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,32,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.03312320113182068
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,32,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.25965759754180906
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,32,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.037027201056480406
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,32,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.241923189163208
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,32,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03312639892101288
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,32,64,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.25537919998168945
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,32,64,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.035139200091362
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,32,64,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.25487680435180665
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,32,64,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.03307519853115082
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,32,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.25867519378662107
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,32,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.031196799874305726
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,32,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2616703987121582
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,32,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.03319360017776489
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,64,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.25259521007537844
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,64,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.043375998735427856
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,64,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.24821119308471679
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,64,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.03946239948272705
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,64,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2541696071624756
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,64,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.04350399971008301
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,64,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2466752052307129
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,64,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03935360014438629
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,64,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2551935911178589
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,64,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.04177600145339966
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,64,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.253385591506958
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,64,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.03935680091381073
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,64,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.25547199249267577
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,64,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.03853760063648224
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,64,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2591200113296509
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,64,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.03934719860553741
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,128,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2470911979675293
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,128,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.05299839973449707
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,128,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.24679360389709473
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,128,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.04414080083370209
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,128,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.26804161071777344
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,128,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.05320960283279419
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,128,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2522176027297974
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,128,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.04370239973068237
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,128,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.26445760726928713
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,128,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.04764800071716309
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,128,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2556128025054932
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,128,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.04126720130443573
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,128,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.25579519271850587
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,128,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.039417600631713866
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,128,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.26375999450683596
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,128,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.04343039989471435
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,256,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.25955839157104493
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,256,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.07237759828567505
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,256,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.24827520847320556
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,256,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.0537663996219635
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,256,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.26351680755615237
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,256,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.07279360294342041
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,256,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.25223360061645506
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,256,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.26131839752197267
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,256,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.053590399026870725
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,256,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.05578240156173706
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,256,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.252726411819458
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,256,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.0453792005777359
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,256,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.25734720230102537
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,256,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.045484799146652224
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,256,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2539391994476318
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,256,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.06407039761543273
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,512,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.25570240020751955
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,512,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.1357759952545166
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,512,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2529727935791016
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,512,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.07693439722061157
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,512,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2558016061782837
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,512,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.11743040084838867
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,512,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2618943929672241
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,512,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.13612159490585327
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,512,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2554271936416626
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,512,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.07933440208435058
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,512,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.25852479934692385
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,512,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0766975998878479
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,512,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.25404160022735595
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,512,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.055619198083877566
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,512,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.26320960521698
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,512,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.05587520003318787
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,1024,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2784575939178467
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,1024,2048,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2741215944290161
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,1024,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2586560010910034
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,1024,2048,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2016160011291504
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,1024,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2674527883529663
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,1024,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.14259519577026367
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,1024,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2760063886642456
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,1024,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.25879359245300293
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,1024,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2805759906768799
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,1024,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.14135040044784547
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,1024,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.27301440238952634
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,1024,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.1440544009208679
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,1024,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2732640027999878
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,1024,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.08410559892654419
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,1024,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2781343936920166
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,1024,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.08415679931640625
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,2048,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.31089279651641843
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,2048,4096,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.31546878814697266
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,2048,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.48574080467224123
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,2048,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.31100480556488036
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,2048,4096,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.3842303991317749
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,2048,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2788064002990723
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,2048,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.3151808023452759
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,2048,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.48689918518066405
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,2048,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.3048831939697266
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,2048,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.27839999198913573
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,2048,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.3153887987136841
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,2048,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.27565760612487794
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,2048,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.3112544059753418
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,2048,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.16104960441589355
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,2048,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.3195103883743286
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,2048,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.16123839616775512
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,4096,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.3822272062301636
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,4096,8192,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.381875205039978
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,4096,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.37279040813446046
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4096,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.9489184379577636
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4096,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5269248008728027
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,4096,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.39393599033355714
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,4096,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.3767199993133545
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4096,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.9497920036315918
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4096,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5266880035400391
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,4096,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.38586881160736086
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4096,8192,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.7338784217834473
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4096,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.5213088035583496
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,4096,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.37932798862457273
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4096,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.3148319959640503
vLLM,0.20.0,NVIDIA B200,gdn,causal_conv1d_fn,context,2,4096,8192,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.38936638832092285
vLLM,0.20.0,NVIDIA B200,gdn,chunk_gated_delta_rule,context,2,4096,8192,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.3136863946914673
