framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,1024,8,2,128,1,bfloat16,bfloat16,0,0.021151999632517498
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,8192,64,8,256,1,bfloat16,bfloat16,0,4.585376103719075
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,1536,8,8,256,1,bfloat16,bfloat16,0,0.3057493368784587
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,16384,64,1,256,1,bfloat16,bfloat16,0,33.43526967366537
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,1536,40,2,256,1,bfloat16,fp8,0,0.06857066849867503
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,128,48,1,256,1,bfloat16,fp8,0,0.07732800145943959
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,16,64,64,256,1,bfloat16,fp8,0,0.14400532841682434
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,16,16,8,256,1,bfloat16,fp8,0,0.027461332579453785
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,32,40,40,256,1,bfloat16,fp8,0,0.15865600109100342
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,128,48,4,256,1,bfloat16,fp8,0,0.08733866612116496
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,8192,64,8,128,1,bfloat16,fp8,0,1.4822293917338054
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,128,128,48,2,256,1,bfloat16,fp8,0,0.2605866591135661
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,1,64,8,128,1,bfloat16,fp8,0,0.01309866706530253
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,256,1,32,1,128,1,bfloat16,fp8,0,0.014485333114862442
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,128,1,16,16,128,1,bfloat16,fp8,0,0.0314026673634847
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,2048,24,4,256,1,bfloat16,fp8,0,0.6419893503189087
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,12288,4,4,128,1,bfloat16,fp8,0,0.30031466484069824
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,1024,16,2,128,1,bfloat16,fp8,0,0.039605334401130676
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,16,48,8,128,1,bfloat16,fp8,0,0.027514666318893433
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,16384,4,4,256,1,bfloat16,fp8,0,0.7156319618225098
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,32,1536,2,2,128,1,bfloat16,fp8,0,0.07130666573842366
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,256,1,48,2,256,1,bfloat16,fp8,0,0.029279999434947968
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,6144,48,8,128,1,bfloat16,fp8,0,0.7010133266448975
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,256,8,4,128,1,bfloat16,fp8,0,0.049413333336512245
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,128,16,16,256,1,bfloat16,fp8,0,0.04483200112978617
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,128,512,40,8,256,1,bfloat16,fp8,0,1.20797332127889
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,2048,64,1,128,1,bfloat16,fp8,0,0.25703465938568115
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,256,4,4,256,1,bfloat16,fp8,0,0.023056000471115112
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,12288,2,1,256,1,bfloat16,fp8,0,0.2746079961458842
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,256,512,8,1,128,1,bfloat16,fp8,0,0.2523840069770813
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,1024,40,8,128,1,bfloat16,fp8,0,0.0937546690305074
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,256,1,8,4,128,1,bfloat16,fp8,0,0.019365333020687103
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,256,16,8,1,256,1,bfloat16,fp8,0,0.05402666827042898
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,4096,40,1,256,1,bfloat16,fp8,0,3.2593653996785483
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,256,32,16,2,256,1,bfloat16,fp8,0,0.1011786659558614
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,128,32,48,48,256,1,bfloat16,fp8,0,0.37221864859263104
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,2048,24,8,128,1,bfloat16,fp8,0,0.23568532864252725
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,1,48,8,128,1,bfloat16,fp8,0,0.006815999746322632
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,1024,16,8,128,1,bfloat16,fp8,0,0.11935466527938843
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,128,40,8,256,1,bfloat16,fp8,0,0.062234664956728615
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,4096,64,1,256,1,bfloat16,fp8,0,4.901098569234212
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,32,40,4,256,1,bfloat16,fp8,0,0.07763200004895528
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,6144,40,1,256,1,bfloat16,fp8,0,3.393312136332194
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,256,128,12,2,128,1,bfloat16,fp8,0,0.11940266688664754
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,12288,8,8,256,1,bfloat16,fp8,0,1.4250507354736328
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,4096,64,8,128,1,bfloat16,fp8,0,0.832266648610433
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,12288,8,8,256,1,bfloat16,fp8,0,0.7689546744028727
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,128,32,40,4,128,1,bfloat16,fp8,0,0.13261333107948303
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,16,16,16,256,1,bfloat16,fp8,0,0.043824002146720886
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,64,1024,24,24,256,1,bfloat16,fp8,0,1.2590293089548747
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,16384,64,4,128,1,bfloat16,bfloat16,0,21.149220784505207
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,16384,64,8,128,1,bfloat16,bfloat16,0,10.641813278198242
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,16384,64,4,128,1,bfloat16,bfloat16,0,10.645013173421225
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,16384,64,64,128,1,bfloat16,bfloat16,0,10.665482838948568
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,16384,64,64,128,1,bfloat16,bfloat16,0,5.398719787597656
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,16384,64,8,128,1,bfloat16,bfloat16,0,21.15384038289388
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,16384,64,4,128,1,bfloat16,bfloat16,0,6.921690622965495
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,16384,64,8,128,1,bfloat16,bfloat16,0,5.701498667399089
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,16384,64,4,128,1,bfloat16,fp8,0,5.404453277587891
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,16384,64,8,128,1,bfloat16,fp8,0,10.714485168457031
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,16384,64,4,128,1,bfloat16,fp8,0,10.6758664449056
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,16384,64,64,128,1,bfloat16,fp8,0,11.216016133626303
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,16384,64,64,128,1,bfloat16,bfloat16,0,2.7627038955688477
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,16384,64,8,128,1,bfloat16,fp8,0,5.427071889241536
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,16384,64,64,128,1,bfloat16,fp8,0,5.6724853515625
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,16384,64,4,128,1,bfloat16,bfloat16,0,2.7567361195882163
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,16384,64,8,128,1,bfloat16,bfloat16,0,2.7579574584960938
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,16384,64,4,128,1,bfloat16,fp8,0,2.7680800755818686
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,16384,64,8,128,1,bfloat16,fp8,0,2.9117759068806968
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,16384,64,64,128,1,bfloat16,fp8,0,2.95034122467041
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,16384,64,4,128,1,bfloat16,fp8,0,21.225242614746094
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,12288,64,64,128,1,bfloat16,bfloat16,0,6.141391754150391
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,12288,64,64,128,1,bfloat16,fp8,0,6.542986551920573
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,12288,64,8,128,1,bfloat16,bfloat16,0,12.140021006266275
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,12288,64,4,128,1,bfloat16,bfloat16,0,6.119189580281575
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,12288,64,8,128,1,bfloat16,fp8,0,12.253365834554037
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,16384,64,8,128,1,bfloat16,fp8,0,21.291205088297527
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,12288,64,4,128,1,bfloat16,bfloat16,0,16.50332260131836
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,12288,64,8,128,1,bfloat16,bfloat16,0,6.120960235595703
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,12288,64,4,128,1,bfloat16,fp8,0,6.815216064453125
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,12288,64,4,128,1,bfloat16,bfloat16,0,3.1087414423624673
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,12288,64,64,128,1,bfloat16,fp8,0,3.3509705861409507
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,12288,64,4,128,1,bfloat16,fp8,0,3.694272041320801
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,12288,64,64,128,1,bfloat16,bfloat16,0,3.119450569152832
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,12288,64,8,128,1,bfloat16,fp8,0,7.525023778279622
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,12288,64,4,128,1,bfloat16,fp8,0,12.193157196044922
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,12288,64,8,128,1,bfloat16,bfloat16,0,3.286074638366699
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,12288,64,4,128,1,bfloat16,bfloat16,0,1.7138667106628418
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,12288,64,8,128,1,bfloat16,fp8,0,3.2815945943196616
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,12288,64,64,128,1,bfloat16,bfloat16,0,1.607925256093343
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,12288,64,8,128,1,bfloat16,bfloat16,0,1.9636853535970051
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,12288,64,64,128,1,bfloat16,fp8,0,1.7804959615071614
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,10240,64,4,128,1,bfloat16,bfloat16,0,8.678309122721354
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,12288,64,4,128,1,bfloat16,fp8,0,1.7247200012207031
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,10240,64,64,128,1,bfloat16,fp8,0,4.665637334187825
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,10240,64,4,128,1,bfloat16,fp8,0,9.49014409383138
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,10240,64,8,128,1,bfloat16,bfloat16,0,8.5676638285319
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,10240,64,8,128,1,bfloat16,fp8,0,8.655679702758789
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,10240,64,4,128,1,bfloat16,bfloat16,0,5.626821517944336
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,10240,64,4,128,1,bfloat16,fp8,0,4.946101188659668
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,10240,64,64,128,1,bfloat16,fp8,0,2.535792032877604
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,10240,64,64,128,1,bfloat16,bfloat16,0,2.214165369669596
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,10240,64,8,128,1,bfloat16,fp8,0,4.606837272644043
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,10240,64,8,128,1,bfloat16,bfloat16,0,5.402117411295573
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,12288,64,8,128,1,bfloat16,fp8,0,1.745792071024577
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,10240,64,64,128,1,bfloat16,bfloat16,0,4.398885409037272
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,10240,64,4,128,1,bfloat16,bfloat16,0,2.873056093851725
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,10240,64,4,128,1,bfloat16,fp8,0,2.516479969024658
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,10240,64,8,128,1,bfloat16,bfloat16,0,2.614298661549886
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,10240,64,8,128,1,bfloat16,bfloat16,0,1.3450239499409993
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,10240,64,4,128,1,bfloat16,bfloat16,0,1.3431785901387532
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,10240,64,8,128,1,bfloat16,fp8,0,1.403216044108073
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,10240,64,64,128,1,bfloat16,bfloat16,0,1.1551573276519775
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,10240,64,64,128,1,bfloat16,fp8,0,1.4604159990946453
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,10240,64,8,128,1,bfloat16,fp8,0,2.4391892751057944
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,10240,64,4,128,1,bfloat16,fp8,0,1.2550346851348877
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,8192,64,4,128,1,bfloat16,bfloat16,0,11.195663452148438
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,8192,64,64,128,1,bfloat16,bfloat16,0,5.643930435180664
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,8192,64,64,128,1,bfloat16,fp8,0,6.193663914998372
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,8192,64,8,128,1,bfloat16,bfloat16,0,11.157477060953775
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,8192,64,8,128,1,bfloat16,fp8,0,11.305466969807943
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,8192,64,4,128,1,bfloat16,bfloat16,0,5.612799962361653
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,8192,64,4,128,1,bfloat16,fp8,0,5.647200266520183
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,8192,64,64,128,1,bfloat16,bfloat16,0,2.858304023742676
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,8192,64,8,128,1,bfloat16,bfloat16,0,7.004453023274739
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,8192,64,4,128,1,bfloat16,fp8,0,2.8613386154174805
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,8192,64,64,128,1,bfloat16,fp8,0,3.1312265396118164
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,8192,64,8,128,1,bfloat16,bfloat16,0,3.434885342915853
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,8192,64,4,128,1,bfloat16,bfloat16,0,1.7229760487874348
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,8192,64,8,128,1,bfloat16,fp8,0,3.1450398763020835
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,8192,64,4,128,1,bfloat16,fp8,0,14.417397816975912
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,8192,64,64,128,1,bfloat16,bfloat16,0,1.6758294105529785
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,8192,64,64,128,1,bfloat16,fp8,0,1.6489760080973308
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,8192,64,8,128,1,bfloat16,bfloat16,0,1.5325600306193035
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,8192,64,4,128,1,bfloat16,bfloat16,0,0.9085280100504557
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,4,8192,64,4,128,1,bfloat16,bfloat16,0,2.84116268157959
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,8192,64,8,128,1,bfloat16,fp8,0,5.687605539957683
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,8192,64,4,128,1,bfloat16,fp8,0,0.8307999769846598
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,8192,64,64,128,1,bfloat16,bfloat16,0,0.7783626715342203
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,8192,64,8,128,1,bfloat16,bfloat16,0,0.7622346878051758
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,8192,64,64,128,1,bfloat16,fp8,0,0.9928800264994303
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,2,8192,64,4,128,1,bfloat16,fp8,0,1.9428693453470867
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,6144,64,4,128,1,bfloat16,fp8,0,6.560031890869141
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,6144,64,4,128,1,bfloat16,bfloat16,0,6.503936131795247
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,6144,64,64,128,1,bfloat16,bfloat16,0,3.313349405924479
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,6144,64,64,128,1,bfloat16,fp8,0,3.722346623738607
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,6144,64,4,128,1,bfloat16,bfloat16,0,3.280341466267904
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,1,8192,64,8,128,1,bfloat16,fp8,0,0.837551991144816
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,16,6144,64,8,128,1,bfloat16,fp8,0,7.519285202026367
VLLM,0.20.0,NVIDIA B200,context_attention,vllm_flashinfer,8,6144,64,4,128,1,bfloat16,fp8,0,3.5547412236531577
