framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,2,12288,2,1,256,1,bfloat16,fp8,0,0.7836266358693441
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,128,512,40,8,256,1,bfloat16,fp8,0,0.6665546496709188
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,64,256,8,4,128,1,bfloat16,fp8,0,0.08091733356316884
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,32,32,16,1,128,1,bfloat16,bfloat16,0,0.012560000022252401
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,8,256,4,4,256,1,bfloat16,bfloat16,0,0.019130667050679524
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,8,16384,64,1,256,1,bfloat16,bfloat16,0,0.21063466866811117
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,16,12,4,128,1,bfloat16,bfloat16,0,0.01009599988659223
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,1,32,32,2,256,1,bfloat16,bfloat16,0,0.012335999558369318
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,1,6144,16,2,256,1,bfloat16,bfloat16,0,0.04548799991607666
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,2,6144,48,8,128,1,bfloat16,fp8,0,0.24569600820541382
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,32,32,40,40,256,1,bfloat16,fp8,0,0.0814933329820633
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,1,16384,48,8,256,1,bfloat16,bfloat16,0,0.9582560062408447
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,16,64,64,256,1,bfloat16,fp8,0,0.020410666863123577
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,2,16384,4,4,256,1,bfloat16,fp8,0,7.361717224121094
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,16,128,1,1,256,1,bfloat16,bfloat16,0,0.014783999572197596
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,32,16,8,8,256,1,bfloat16,bfloat16,0,0.01782400036851565
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,16,32,48,1,256,1,bfloat16,bfloat16,0,0.012901333471139273
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,16,1536,48,8,256,1,bfloat16,bfloat16,0,0.29313600063323975
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,16,64,4,4,256,1,bfloat16,bfloat16,0,0.013072000195582708
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,16384,8,1,128,1,bfloat16,bfloat16,0,0.22595733404159546
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,1536,16,1,256,1,bfloat16,bfloat16,0,0.017082666357358296
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,2048,64,1,128,1,bfloat16,fp8,0,0.014655999839305878
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,256,512,8,1,128,1,bfloat16,fp8,0,0.1179039975007375
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,4,1024,40,8,128,1,bfloat16,fp8,0,0.048672000567118325
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,16,4096,64,1,256,1,bfloat16,fp8,0,0.08902933200200398
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,16,4096,40,1,256,1,bfloat16,fp8,0,0.09616532921791077
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,64,32,40,4,256,1,bfloat16,fp8,0,0.025114665428797405
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,32,4096,32,2,128,1,bfloat16,bfloat16,0,0.2379093368848165
VLLM,0.20.0,NVIDIA H100 80GB HBM3,context_attention,vllm_flash_attn,32,128,16,4,256,1,bfloat16,bfloat16,0,0.024373332659403484
