framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,16,1,16,1,128,1,bfloat16,fp8,8191,0.09046399593353271
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,512,1,48,8,128,1,bfloat16,fp8,63,0.1432213286558787
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,1,1,32,2,128,1,bfloat16,fp8,15,0.00984533317387104
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,8,1,2,2,128,1,bfloat16,bfloat16,127,0.010154666379094124
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,1,1,48,8,128,1,bfloat16,bfloat16,511,0.011525332927703857
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,2,1,32,4,128,1,bfloat16,fp8,63,0.009866666669646898
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,512,1,4,2,128,1,bfloat16,fp8,63,0.0418453315893809
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,16,1,40,1,128,1,bfloat16,bfloat16,7,0.010309333602587381
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,64,1,48,8,128,1,bfloat16,fp8,15,0.022416000564893086
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,1024,1,16,8,128,1,bfloat16,bfloat16,15,0.21832533677419028
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,2,1,32,4,128,1,bfloat16,fp8,4095,0.016469333320856094
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,256,1,16,1,128,1,bfloat16,fp8,255,0.023498666783173878
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,16,1,64,2,128,1,bfloat16,fp8,127,0.011829332758982977
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,512,1,16,8,128,1,bfloat16,fp8,15,0.12594667077064514
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,1,1,40,4,128,1,bfloat16,bfloat16,3,0.009493333597977957
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,256,1,16,1,128,1,bfloat16,bfloat16,1023,0.06189866860707601
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,2,1,40,4,128,1,bfloat16,fp8,7,0.009717333440979322
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,2,1,48,4,128,1,bfloat16,fp8,63,0.009797333429257074
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,2048,1,32,1,128,1,bfloat16,fp8,15,0.07479466497898102
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,256,1,40,4,128,1,bfloat16,fp8,63,0.04138133426507314
VLLM,0.20.0,NVIDIA H100 80GB HBM3,generation_attention,vllm_flash_attn,1024,1,48,4,128,1,bfloat16,fp8,1,0.10589866836865743
