framework,version,device,op_name,kernel_source,model,architecture,mla_dtype,kv_cache_dtype,gemm_type,num_heads,batch_size,isl,tp_size,step,latency
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,fp8_block,128,16,1,1,256,0.2809
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,zai-org/GLM-5,GlmMoeDsaForCausalLM,bfloat16,bfloat16,bfloat16,128,64,1,1,1024,0.4789
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,fp8_block,16,512,1,1,4096,0.8936
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,fp8_block,2,16,1,1,16384,0.2278
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,zai-org/GLM-5,GlmMoeDsaForCausalLM,bfloat16,bfloat16,bfloat16,64,512,1,1,512,0.8303
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,zai-org/GLM-5,GlmMoeDsaForCausalLM,bfloat16,bfloat16,fp8_block,2,8,1,1,16384,0.2774
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,fp8_block,64,1024,1,1,2048,1.6487
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,fp8_block,1,256,1,1,32768,0.9118
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,fp8_block,128,2,1,1,32,0.3014
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,zai-org/GLM-5,GlmMoeDsaForCausalLM,bfloat16,bfloat16,bfloat16,128,128,1,1,1024,0.5915
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,fp8_block,32,32,1,1,32768,0.3119
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,zai-org/GLM-5,GlmMoeDsaForCausalLM,bfloat16,fp8,fp8_block,8,256,1,1,4,0.4385
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,zai-org/GLM-5,GlmMoeDsaForCausalLM,bfloat16,bfloat16,fp8_block,32,32,1,1,32,0.3045
VLLM,0.20.0,NVIDIA H100 80GB HBM3,dsa_generation_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,fp8_block,64,128,1,1,512,0.3499
