framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,8192,4,4,256,1,bfloat16,bfloat16,0,0.4023360013961792
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,64,128,24,1,128,1,bfloat16,bfloat16,0,0.05867200096448263
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,64,512,2,2,128,1,bfloat16,bfloat16,0,0.025402667621771496
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,64,2,2,128,1,bfloat16,bfloat16,0,0.00892800030608972
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,256,64,16,8,128,1,bfloat16,bfloat16,0,0.10522666573524475
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,16384,1,1,128,1,bfloat16,bfloat16,0,0.16276266177495322
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,32,16,40,8,256,1,bfloat16,bfloat16,0,0.030095999439557392
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,16,64,8,128,1,bfloat16,bfloat16,0,0.01314666618903478
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,1024,8,2,128,1,bfloat16,bfloat16,0,0.01926933353145917
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,32,1536,8,8,256,1,bfloat16,bfloat16,0,0.2735893328984578
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,8192,64,8,256,1,bfloat16,bfloat16,0,4.28053347269694
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,64,128,16,16,128,1,bfloat16,bfloat16,0,0.037647999823093414
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,16384,64,1,256,1,bfloat16,bfloat16,0,32.112719217936196
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,2048,32,8,256,1,bfloat16,bfloat16,0,0.1997119983037313
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,16384,64,64,128,1,bfloat16,bfloat16,0,9.23797861735026
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,16384,64,8,128,1,bfloat16,bfloat16,0,9.16814931233724
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,16384,64,4,128,1,bfloat16,bfloat16,0,9.160682678222656
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,16384,64,4,128,1,bfloat16,bfloat16,0,18.20034662882487
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,16384,64,8,128,1,bfloat16,bfloat16,0,18.205530802408855
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,16384,64,64,128,1,bfloat16,bfloat16,0,4.670943895975749
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,16384,64,4,128,1,bfloat16,bfloat16,0,4.639376004536946
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,16384,64,8,128,1,bfloat16,bfloat16,0,4.63867727915446
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,16384,64,8,128,1,bfloat16,fp8,0,4.675530751546224
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,16384,64,4,128,1,bfloat16,fp8,0,5.331514676411946
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,16384,64,64,128,1,bfloat16,fp8,0,4.937040011088054
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,16384,64,8,128,1,bfloat16,fp8,0,9.238320032755533
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,16384,64,4,128,1,bfloat16,bfloat16,0,2.868000030517578
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,16384,64,64,128,1,bfloat16,bfloat16,0,2.3941334088643393
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,16384,64,4,128,1,bfloat16,fp8,0,9.194079717000326
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,16384,64,64,128,1,bfloat16,fp8,0,9.759466807047525
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,16384,64,64,128,1,bfloat16,fp8,0,2.62391996383667
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,16384,64,4,128,1,bfloat16,fp8,0,2.3834293683369956
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,16384,64,8,128,1,bfloat16,fp8,0,2.603936036427816
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,16384,64,8,128,1,bfloat16,bfloat16,0,2.751397450764974
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,16384,64,8,128,1,bfloat16,fp8,0,18.35624059041341
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,12288,64,64,128,1,bfloat16,bfloat16,0,5.3858292897542315
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,12288,64,8,128,1,bfloat16,bfloat16,0,10.507866541544596
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,12288,64,64,128,1,bfloat16,fp8,0,5.791018803914388
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,12288,64,8,128,1,bfloat16,fp8,0,10.61454963684082
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,12288,64,4,128,1,bfloat16,bfloat16,0,5.297264099121094
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,12288,64,4,128,1,bfloat16,bfloat16,0,15.867552439371744
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,16384,64,4,128,1,bfloat16,fp8,0,18.28453318277995
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,12288,64,4,128,1,bfloat16,fp8,0,5.837781270345052
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,12288,64,8,128,1,bfloat16,bfloat16,0,7.556042353312175
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,12288,64,64,128,1,bfloat16,bfloat16,0,2.733818689982096
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,12288,64,4,128,1,bfloat16,fp8,0,10.564213434855143
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,12288,64,4,128,1,bfloat16,bfloat16,0,3.619253476460775
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,12288,64,4,128,1,bfloat16,fp8,0,2.707482655843099
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,12288,64,64,128,1,bfloat16,fp8,0,2.95305601755778
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,12288,64,8,128,1,bfloat16,bfloat16,0,3.1876532236735025
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,12288,64,4,128,1,bfloat16,bfloat16,0,1.8184693654378254
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,12288,64,4,128,1,bfloat16,fp8,0,1.4953600565592449
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,12288,64,8,128,1,bfloat16,bfloat16,0,1.4671680132548015
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,12288,64,64,128,1,bfloat16,bfloat16,0,1.4115840593973796
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,12288,64,8,128,1,bfloat16,fp8,0,3.5271145502726235
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,12288,64,64,128,1,bfloat16,fp8,0,1.575727939605713
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,12288,64,8,128,1,bfloat16,fp8,0,1.5947359402974446
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,12288,64,8,128,1,bfloat16,fp8,0,6.410906473795573
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,10240,64,4,128,1,bfloat16,fp8,0,7.481391906738281
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,10240,64,4,128,1,bfloat16,bfloat16,0,4.725599924723308
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,10240,64,64,128,1,bfloat16,bfloat16,0,3.922602653503418
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,10240,64,4,128,1,bfloat16,bfloat16,0,7.675039927164714
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,10240,64,64,128,1,bfloat16,fp8,0,4.163370768229167
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,10240,64,4,128,1,bfloat16,fp8,0,4.198634783426921
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,10240,64,8,128,1,bfloat16,fp8,0,7.537930806477864
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,10240,64,4,128,1,bfloat16,bfloat16,0,2.1864800453186035
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,10240,64,4,128,1,bfloat16,fp8,0,2.0928319295247397
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,10240,64,8,128,1,bfloat16,bfloat16,0,2.3410986264546714
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,10240,64,8,128,1,bfloat16,bfloat16,0,4.662218729654948
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,10240,64,64,128,1,bfloat16,bfloat16,0,1.9651467005411785
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,10240,64,8,128,1,bfloat16,fp8,0,4.516544024149577
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,10240,64,64,128,1,bfloat16,fp8,0,2.1620799700419107
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,10240,64,8,128,1,bfloat16,fp8,0,2.078165372212728
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,10240,64,8,128,1,bfloat16,bfloat16,0,7.452186584472656
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,10240,64,4,128,1,bfloat16,bfloat16,0,1.4162933031717937
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,10240,64,8,128,1,bfloat16,bfloat16,0,1.1822186311086018
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,10240,64,4,128,1,bfloat16,fp8,0,1.0934879779815674
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,10240,64,64,128,1,bfloat16,bfloat16,0,1.040287971496582
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,10240,64,8,128,1,bfloat16,fp8,0,1.0987093448638916
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,8192,64,4,128,1,bfloat16,bfloat16,0,4.900570551554362
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,10240,64,64,128,1,bfloat16,fp8,0,1.3051199913024902
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,8192,64,64,128,1,bfloat16,bfloat16,0,5.109264055887858
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,8192,64,64,128,1,bfloat16,fp8,0,5.628271738688151
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,16,8192,64,4,128,1,bfloat16,fp8,0,9.811909357706705
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,16,8192,64,8,128,1,bfloat16,bfloat16,0,9.780256271362305
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,16,8192,64,4,128,1,bfloat16,bfloat16,0,12.206677754720053
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,16,8192,64,8,128,1,bfloat16,fp8,0,9.90284283955892
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,8192,64,4,128,1,bfloat16,fp8,0,4.936352094014485
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,8192,64,64,128,1,bfloat16,bfloat16,0,2.5885705947875977
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,8192,64,4,128,1,bfloat16,bfloat16,0,2.483130613962809
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,8192,64,4,128,1,bfloat16,fp8,0,2.724735895792643
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,8192,64,8,128,1,bfloat16,bfloat16,0,6.8556162516276045
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,8192,64,8,128,1,bfloat16,bfloat16,0,2.6910505294799805
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,8,8192,64,8,128,1,bfloat16,fp8,0,5.654944101969401
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,4,8192,64,64,128,1,bfloat16,fp8,0,2.8475573857625327
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,8192,64,4,128,1,bfloat16,bfloat16,0,1.503178596496582
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,8192,64,8,128,1,bfloat16,bfloat16,0,1.3066133658091228
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,8192,64,4,128,1,bfloat16,fp8,0,1.9929439226786296
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,8192,64,64,128,1,bfloat16,bfloat16,0,1.3263306617736816
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,8192,64,8,128,1,bfloat16,fp8,0,1.4765812555948894
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,8192,64,4,128,1,bfloat16,bfloat16,0,0.6744373639424642
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,2,8192,64,64,128,1,bfloat16,fp8,0,1.5027999877929688
VLLM,0.20.0,NVIDIA B300 SXM6 AC,context_attention,vllm_flashinfer,1,8192,64,64,128,1,bfloat16,bfloat16,0,0.7142826716105143
