framework,version,device,op_name,kernel_source,model,architecture,mla_dtype,kv_cache_dtype,gemm_type,num_heads,batch_size,isl,tp_size,step,latency
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,64,256,1,1,0,1.2490
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,32,1,1,1,0,1.2036
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,32,2,1,1,0,1.2411
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,32,4,1,1,0,1.2326
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,32,8,1,1,0,1.2719
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,32,32,1,1,0,1.1905
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,32,64,1,1,0,1.2636
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,32,128,1,1,0,1.2534
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,32,256,1,1,0,1.2221
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,16,1,1,1,0,1.2000
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,16,2,1,1,0,1.1718
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,16,8,1,1,0,1.2216
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,16,4,1,1,0,1.2584
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,16,16,1,1,0,1.1890
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,16,32,1,1,0,1.2433
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,16,64,1,1,0,1.2052
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,16,128,1,1,0,1.2040
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,16,256,1,1,0,1.2183
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,8,1,1,1,0,1.2458
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,8,2,1,1,0,1.2394
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,8,4,1,1,0,1.1813
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,8,8,1,1,0,1.1982
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,8,16,1,1,0,1.2473
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,8,32,1,1,0,1.1895
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,8,64,1,1,0,1.2609
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,8,128,1,1,0,1.2205
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,bfloat16,bfloat16,8,256,1,1,0,1.1754
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,128,1,1,1,0,1.2404
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,128,2,1,1,0,1.2656
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,128,4,1,1,0,1.1836
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,128,8,1,1,0,1.2354
VLLM,0.20.0,NVIDIA B300 SXM6 AC,dsa_context_module,default,deepseek-ai/DeepSeek-V3.2,DeepseekV32ForCausalLM,bfloat16,fp8,bfloat16,128,16,1,1,0,1.2089
