framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,16,1,16,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.003916800022125244
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,1,1,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2548640012741089
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,32,1,32,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.004495999962091446
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,1,1,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.27123839855194093
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,32,1,32,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.004080000147223472
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,32,1,32,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.0042720001190900804
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,64,1,64,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.004579199850559235
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,64,1,64,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.004521600157022476
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,64,1,64,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.004527999833226204
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,128,1,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.004668800160288811
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,128,1,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.004521600157022476
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,128,1,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.004604800045490265
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,256,1,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.006681600213050842
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,256,1,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.006707199662923813
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,256,1,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.0065311998128890995
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,512,1,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.008787199854850769
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,512,1,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.008739200234413148
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,512,1,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.008755200356245042
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1024,1,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.014921599626541137
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1,1,1,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.0036479998379945755
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,2,1,2,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.004185599833726883
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,4,1,4,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.004470400139689445
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,8,1,8,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.0037216000258922578
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1024,1,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.014790399372577668
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,16,1,16,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.004521600157022476
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1024,1,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.015001599490642548
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,32,1,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.004470400139689445
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,64,1,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.004492799937725067
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1,1,1,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.004620800167322159
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,128,1,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.004630399867892265
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,2,1,2,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0046847999095916745
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,1,1,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.26768639087677004
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,256,1,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.00647680014371872
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,4,1,4,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.005657599866390228
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,512,1,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.008697599917650223
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,8,1,8,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.004764800146222115
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1024,1,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.014726400375366211
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,16,1,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.00488319993019104
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1,1,1,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.003481600061058998
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,32,1,32,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0053727999329566956
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,2,1,2,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.003638400137424469
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,64,1,64,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.004735999926924706
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,4,1,4,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.003872000053524971
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,128,1,128,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.004937599971890449
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,8,1,8,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.0044064000248909
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,256,1,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.006636799871921539
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,16,1,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.0042720001190900804
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,512,1,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.008851200342178345
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,32,1,32,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004252799972891808
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1024,1,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.01485760062932968
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,64,1,64,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.004374400153756142
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,128,1,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.00459199994802475
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,256,1,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.006572800129652024
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,512,1,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.008921600133180618
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1024,1,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.014972800016403198
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,1,1,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.28105599880218507
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1,1,1,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.003670400008559227
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,2,1,2,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.004121600091457367
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,4,1,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0045311998575925825
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,8,1,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.004134399816393852
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,16,1,16,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.003910399973392487
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,32,1,32,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.00451200008392334
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,64,1,64,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.004479999840259552
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,128,1,128,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.004550400003790855
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,256,1,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0065311998128890995
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,512,1,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.00875839963555336
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_update,generation,1024,1,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.014716799557209014
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,1,1,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.25236799716949465
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,1,1,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.022886399924755097
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,1,1,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.02497600018978119
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,1,1,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.023795199394226075
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,1,1,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.022864000499248506
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,1,1,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.02396800071001053
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,1,1,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.0210207998752594
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,1,1,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.02313919961452484
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,2,2,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.26098558902740476
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,2,2,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.023056000471115112
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,2,2,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2597599983215332
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,2,2,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.024928000569343568
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,2,2,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.26577279567718504
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,2,2,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2742111921310425
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,2,2,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.023923200368881226
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,2,2,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.02309119999408722
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,2,2,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2629760026931763
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,1,1,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.02165440022945404
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,2,2,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.02311040014028549
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,2,2,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2705888032913208
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,2,2,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.02494720071554184
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,2,2,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2718463897705078
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,2,2,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.0213919997215271
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,2,2,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2625024080276489
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,2,2,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.02099519968032837
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,4,4,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.26680960655212405
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,4,4,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.02497600018978119
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,4,4,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.25327680110931394
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,4,4,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.02285120040178299
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,4,4,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2600831985473633
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,4,4,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.02505280077457428
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,4,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2730623960494995
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,4,4,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2805344104766846
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,4,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.02503040134906769
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,4,4,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.02409279942512512
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,4,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2608576059341431
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,4,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.022940799593925476
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,4,4,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.27320959568023684
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,4,4,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.022998400032520294
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,4,4,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2652960062026978
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,4,4,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.025059199333190917
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,8,8,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2581824064254761
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,8,8,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.02311040014028549
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,8,8,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.26978240013122556
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,8,8,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.0268095999956131
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,8,8,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2589375972747803
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,8,8,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.02513279914855957
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,8,8,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2665663957595825
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,8,8,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.026617598533630372
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,8,8,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.27380800247192383
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,8,8,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2791264057159424
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,8,8,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.025200000405311583
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,8,8,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.025203201174736022
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,8,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2581599950790405
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,8,8,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.0249439999461174
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,8,8,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2737567901611328
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,8,8,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.023049600422382355
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,16,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.27639360427856446
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,16,16,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.02722240090370178
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,16,16,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2681920051574707
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,16,16,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.025119999051094057
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,16,16,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2556512117385864
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,16,16,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.02512960135936737
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,16,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.26178879737854005
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,16,16,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.02709439992904663
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,causal_conv1d_fn,context,1,16,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.26270720958709715
vLLM,0.20.0,NVIDIA B300 SXM6 AC,gdn,chunk_gated_delta_rule,context,1,16,16,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.027075201272964478
